ASIN,Reviewer Name,Reviewer Star,Reviewer Date,Year,Reviewer Summary,
B074X2LK3L,M. Uphold,2.0 out of 5 stars,21-Mar,2018,It worked great for about a month and then the cord shorted out.,
B074X2LK3L,kimberly perkins,5.0 out of 5 stars,1-Aug,2018,Daughter loves them!,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,4-Mar,2018,My grandson is very happy with the headsetthank you,
B074X2LK3L,Hailey,5.0 out of 5 stars,10-Aug,2018,I really liked the headset it really is cool and it light up so is even more cool,
B074X2LK3L,shiminia washington,5.0 out of 5 stars,14-Jun,2018,My son loves his headphones,
B074X2LK3L,Justin,3.0 out of 5 stars,4-Apr,2018,Got it and it broke within 3 months. A bit my fault because i pulled on it. Sound was really good quality.,
B074X2LK3L,Anaissa,5.0 out of 5 stars,12-Mar,2018,The guy I gave it to loves this head sit and use it  for his game. Best birthday gift giver ever,
B074X2LK3L,Erica,5.0 out of 5 stars,2-Aug,2018,The headphones work. Probably not the best out there but good for the price,
B074X2LK3L,Angela,5.0 out of 5 stars,25-Aug,2018,Sounds true with comfortable padding. An inexpensive headphone with great quality.,
B074X2LK3L,Joyce Sims.,5.0 out of 5 stars,17-Sep,2018,awesome sound and fits on my head like a glove. will order another for family,
B074X2LK3L,belinda klemm,2.0 out of 5 stars,6-Mar,2018,"I bought this for my son to use with his PS4.  He likes how it looks and he says it's comfortable to wear but he was very upset that he's not able to make it light up. While this may not be a life or death situation  to a 10 year old who specifically picked these headphones for the ""cool lights"" it's a huge disappointment. Whoever designed these headphones is not the sharpest pencil in the box because the lights only come on when you plug the USB cable in. Well considering the fact that the headphone jack for the ps4 is on the controller but the USB port is on the back of the console that makes it pretty much impossible to plug the lights in.If i had known this i wouldve definitely bought a different product. I'm pretty disappointed.",
B074X2LK3L,erik,5.0 out of 5 stars,28-Apr,2018,I like these no complains.,
B074X2LK3L,Jamir,3.0 out of 5 stars,17-Feb,2018,decent sound quality.Was more bulky than expected it kinda felt like i was wearing a space ship on my head,
B074X2LK3L,ahmed salman,5.0 out of 5 stars,8-May,2018,Thank you Thank you,
B074X2LK3L,Antonio Diaz,5.0 out of 5 stars,6-Jul,2018,,
B074X2LK3L,Amazon Customer,4.0 out of 5 stars,6-Jun,2018,Works great!,
B074X2LK3L,Colin Israelsen,5.0 out of 5 stars,3-Apr,2018,this headset is amazing!!! it works so well for my xbox one! its very comfortable and the quality is great!,
B074X2LK3L,BamBam,5.0 out of 5 stars,26-Jun,2018,Great sound quality,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,18-Jul,2018,Very quality for the price,
B074X2LK3L,Amazon Customer,2.0 out of 5 stars,30-Mar,2018,My son has had these headphones less than 2 Mos and they have stopped working.,
B074X2LK3L,Sachin Kuchhal,1.0 out of 5 stars,22-Sep,2018,the mic stopped working after 2 months. How can I return this item?,
B074X2LK3L,zihan lin,5.0 out of 5 stars,1-Aug,2018,,
B074X2LK3L,Nate R Smith,4.0 out of 5 stars,25-Jul,2018,One of the ear buds work mostly.,
B074X2LK3L,Brandon,5.0 out of 5 stars,25-Jan,2018,Great and deep base headphones for gaming and watching videos  proving once again that underrated is always better.,
B074X2LK3L,Isiah,5.0 out of 5 stars,14-Aug,2018,,
B074X2LK3L,Trevor H.,4.0 out of 5 stars,14-Nov,2017,The sound quality is good for the price range. I had a pair of $80 Turtle Beach headphones and this sounds exactly the same. The part that goes across the top of your head feels nice and soft and so are the headphones. It is a tad bulky though and will probably look stupid on smaller heads. The only downside is that you cannot connect the LED lights to a gaming console while using the headset. The cable is fairly long but it is one singular cable until the very end where it splits into the USB for the lights and the 3.5mm jack for the headset use. Each of the two cables is only about 6 inches on their own making it impossible to connect it to the console and to your controller at the same time.,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,17-Jan,2018,Son just loves these!,
B074X2LK3L,Diana,4.0 out of 5 stars,20-Sep,2018,Good,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,9-Feb,2018,My son uses it everyday!  Loves it!,
B074X2LK3L,ashley strohacker,5.0 out of 5 stars,7-May,2018,Just received mine today. Already happy about the quality and sound.,
B074X2LK3L,Zach warfield,4.0 out of 5 stars,12-Aug,2018,,
B074X2LK3L,Christian Sinnette,5.0 out of 5 stars,12-Feb,2018,Awesome headset works great excellent for the price super comfortable and top quality product 5/5,
B074X2LK3L,Minh,1.0 out of 5 stars,30-Jul,2018,Every 30 the mic glitches out,
B074X2LK3L,Melissa,5.0 out of 5 stars,4-Jun,2018,A little bulky but good for the price.,
B074X2LK3L,Jordan,4.0 out of 5 stars,23-Jun,2018,Led cord was to shirt to plug in,
B074X2LK3L,Brandon,3.0 out of 5 stars,26-Mar,2018,Mine got quieter in one year after two weeks did anyone else have this problem?,
B074X2LK3L,Pablo Silveira,3.0 out of 5 stars,25-Aug,2018,,
B074X2LK3L,barbara stevens,5.0 out of 5 stars,26-Mar,2018,My grandson loves it. Couldn't have asked for a better item.,
B074X2LK3L,Jose,5.0 out of 5 stars,18-Oct,2018,It works good it's worth buying it,
B074X2LK3L,Yansheng Li,5.0 out of 5 stars,24-Jun,2018,very good product high quality,
B074X2LK3L,Alan Koetzle,5.0 out of 5 stars,19-Aug,2017,Works and sounds great!,
B074X2LK3L,Aloy,5.0 out of 5 stars,8-Mar,2018,Perfecto,
B074X2LK3L,Zach Z.,5.0 out of 5 stars,2-Apr,2018,Great sound easy to use and comfortable!,
B074X2LK3L,gabriela,5.0 out of 5 stars,3-Nov,2017,Is a great item sucks it gets tangled fast cx but great head set for the price .,
B074X2LK3L,Andy Wheeler,2.0 out of 5 stars,26-Mar,2018,The microphone broke so we can talk online,
B074X2LK3L,remington franklin,2.0 out of 5 stars,16-Apr,2018,Good sound but the Mic on tbe headset did not work.,
B074X2LK3L,Flash,5.0 out of 5 stars,13-Oct,2017,For the price. This is a must get gaming headset.,
B074X2LK3L,Anna Lercher,5.0 out of 5 stars,3-Sep,2018,My nephew loves it,
B074X2LK3L,Julie Rutherford,5.0 out of 5 stars,5-Jul,2018,Worked great. Son loved it.,
B074X2LK3L,Yolna,5.0 out of 5 stars,17-Mar,2018,Amazing my kids love it.,
B074X2LK3L,Calvin,5.0 out of 5 stars,26-Aug,2018,Good headset,
B074X2LK3L,Michael,5.0 out of 5 stars,16-Jun,2018,really awesome headphones,
B074X2LK3L,Barbara,4.0 out of 5 stars,9-Mar,2018,Gift for grandson. liked it very much.,
B074X2LK3L,Joanne,4.0 out of 5 stars,27-Apr,2018,I like it but it was too big for me,
B074X2LK3L,ryan houser,5.0 out of 5 stars,29-Jan,2018,works great,
B074X2LK3L,Richard W. VanHauter,5.0 out of 5 stars,21-Mar,2018,Excellent quality works great!,
B074X2LK3L,Derek,5.0 out of 5 stars,27-Feb,2018,Comfortable amazing speakers looks good.,
B074X2LK3L,Nixon ortiz,5.0 out of 5 stars,10-Jul,2018,I like it,
B074X2LK3L,Terrell,5.0 out of 5 stars,7-Mar,2018,My son loves his new headset,
B074X2LK3L,Anthony G Thomas,4.0 out of 5 stars,25-Jan,2018,Very good quality for the price.,
B074X2LK3L,jianhuadeng,5.0 out of 5 stars,22-Mar,2018,Amazing comfortable,
B074X2LK3L,Amazon Customer,4.0 out of 5 stars,23-Jan,2018,grandson loved it.,
B074X2LK3L,Yi Sun,5.0 out of 5 stars,2-Nov,2017,It is very comfortable to wear. Headset is pretty and solid. My family love it.,
B074X2LK3L,Joshua,2.0 out of 5 stars,25-Feb,2018,Cool but does not light up Good,
B074X2LK3L,Ruben,2.0 out of 5 stars,19-Feb,2018,They disconnect out of the blue,
B074X2LK3L,Joua Fang,5.0 out of 5 stars,15-Apr,2018,A+++,
B074X2LK3L,Gary Beason,5.0 out of 5 stars,19-Mar,2018,solid,
B074X2LK3L,SUN,5.0 out of 5 stars,9-Feb,2018,,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,6-Mar,2018,I love it!,
B074X2LK3L,Julian Hessen,5.0 out of 5 stars,11-Feb,2018,works great,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,30-Sep,2017,Works great. I would recommend this product.,
B074X2LK3L,KRM,4.0 out of 5 stars,27-Mar,2018,,
B074X2LK3L,Alexandria Corrine,4.0 out of 5 stars,8-Jan,2018,I bought these for my husband for Christmas. We got the blue. They work great on our X Box one. The sound is really good. He loves them but it really annoys me that they dont rest fully against your ears. The bottom has a gap between the head phone and your ears/head that just bugs me.,
B074X2LK3L,Morgan Whittney,3.0 out of 5 stars,12-Nov,2017,,
B074X2LK3L,Mickey,3.0 out of 5 stars,24-Aug,2018,,
B074X2LK3L,Crystal,5.0 out of 5 stars,28-Nov,2017,I got these as a gift so I haven't used them but they look and feel awesome!!!,
B074X2LK3L,tony,5.0 out of 5 stars,6-Sep,2018,My son was super happy when he saw that I had ordered him a headset. He told me that he really loved this headset and the audio was amazing. He says he prefers this headset over many others.,
B074X2LK3L,Coach,3.0 out of 5 stars,25-Jul,2018,returned.  didnt work well with xbox one,
B074X2LK3L,carl,5.0 out of 5 stars,14-Nov,2017,Great working headset awesome vibrant color,
B074X2LK3L,Peter Salinas,5.0 out of 5 stars,5-Jul,2017,Both my Grand son's love thse headset's Thanks,
B074X2LK3L,John,5.0 out of 5 stars,27-Dec,2017,Little brother was happy so that means 5star.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,17-Mar,2018,,
B074X2LK3L,Kat white,1.0 out of 5 stars,8-Sep,2018,Product worked great but for only 40 days. Wires in cord wore out and will not work now. Waste of money.  Not durable,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,9-Mar,2018,Everything was good except the sound was very low I had to return mine.,
B074X2LK3L,Serge & Natalie Trofim,2.0 out of 5 stars,13-Mar,2018,To big ugly and bulky. But it works fine,
B074X2LK3L,Laura Willis,1.0 out of 5 stars,19-Mar,2018,bad quality did not last long do not get,
B074X2LK3L,Rhonda L.,1.0 out of 5 stars,11-Feb,2018,Very disappointed with these headphones only lasted three months. Do not recommend. Wish I could give them zero stars.,
B074X2LK3L,Kavita Srivastava,1.0 out of 5 stars,5-Apr,2018,This is broken in just a couple of months can someone help with this?,
B074X2LK3L,D. Thornton,1.0 out of 5 stars,14-Jul,2018,Not even month of use and already broken.  Window for return just ran out....figures. Do not buy this or from this Co.,
B074X2LK3L,ANDREA,5.0 out of 5 stars,19-Dec,2017,work great,
B074X2LK3L,The1Vibez,5.0 out of 5 stars,22-Nov,2017,Great buy but make sure to have a external battery charger if you want to see any form of LED lights at least when it comes to any Xbox 1 users. The USB port is to far to connect both usb and aux cord simultaneously. Aux cord to controller works just fine without any usb connection.,
B074X2LK3L,Kevin D DeMoss,1.0 out of 5 stars,10-Feb,2018,Microphone already went out only lasted just over two months.,
B074X2LK3L,Brandi,1.0 out of 5 stars,12-Mar,2018,Do not work AT ALL! Opened the box an hour ago. Did everything I could and there is absolutely NO SOUND! Piece of dung!,
B074X2LK3L,Tiffany Yarbrough,1.0 out of 5 stars,4-Mar,2018,,
B074X2LK3L,Pamela Dwight,1.0 out of 5 stars,14-Mar,2018,Bought at Christmas and microphone already not working.,
B074X2LK3L,Lily,5.0 out of 5 stars,29-Nov,2017,These are great! Awesome sound and they feel amazing to boot!So! I had previously written a 2 Star review. I am now happy to change this to a 5 star one XDApparently the trick is to wait 5 days get frustrated and start setting things up so that you can return them and get a new set elsewhere. Just before I finished up my discord server registered my colorful swearing and my gaming buddies wanted to know what was up how come I had been so quiet?Basically these finally decided to work and now I am more than happy with them!,
B074X2LK3L,elle,1.0 out of 5 stars,27-Jun,2018,They broke very quick,
B074X2LK3L,Shani Wheeler,1.0 out of 5 stars,11-Jun,2018,Microphone stopped working after 2 1/2 months.,
B074X2LK3L,Matthew Kelly,5.0 out of 5 stars,22-Nov,2017,,
B074X2LK3L,Amazon Customer,3.0 out of 5 stars,27-Dec,2017,Very large headset,
B074X2LK3L,jehoiada,5.0 out of 5 stars,14-Nov,2017,It is really good but the cord is really long,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,28-Oct,2017,Cool colorCool lightUse for my PUBG the sound is goodit is good for the price.I recommond to this product,
B074X2LK3L,Adriana,1.0 out of 5 stars,4-Jun,2018,Broke a month after receiving.,
B074X2LK3L,Alexander Brown,5.0 out of 5 stars,14-Dec,2017,Great headset I am very happy with it,
B074X2LK3L,Alejandro,1.0 out of 5 stars,12-Feb,2018,Received a empty plastic bag.,
B074X2LK3L,Callie & Laura,1.0 out of 5 stars,10-Jun,2018,At first they worked great. I actually love them but about 2 weeks later. The mic no longer worked. Not worth the money. Junk....,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,26-Dec,2017,I do not recommend at all. This did not come in when it was scheduled to come in and also the left side of this headset does not work.,
B074X2LK3L,Amazon Customer,3.0 out of 5 stars,25-Dec,2017,I ordered a blue headset when the product came in the box showed a blue headset but once we opened the box the headset it was red. Otherwise it's a good product,
B074X2LK3L,Tessa LaTour,1.0 out of 5 stars,26-Dec,2017,It doesn't work can't call cause the number is out of the country. Not happy with it at all.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,29-Dec,2017,Did not work,
B074X2LK3L,Kyle OBrien,1.0 out of 5 stars,16-Feb,2018,Could get game play sound through the headphones not worth buying opened it tried to get it to work for an hour and immediately sent them back the description for this needs to be changed,
B074X2LK3L,NP,1.0 out of 5 stars,23-Mar,2018,This headset is so awful. The mic pics up every single noise that comes out of the headset leaving yourself and anyone else in your party with awful echoing feedback.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,31-Dec,2017,Had these for 2 days before the microphone quit working . I use them with my Xbox One X .Garbage in my opinion .The 5 dollar ear buds I bought at the gas station are 100% better .,
B074X2LK3L,jsrexroat,1.0 out of 5 stars,17-Feb,2018,,
B074X2LK3L,Brando Barrozo,1.0 out of 5 stars,28-Nov,2017,Way too bulky mic isn't working and cheap quality buy logiteck g230 less expensive and has better quality,
